Species,x,y,bio1_1,bio4_1,bio5_1,bio6_1,bio7_1,bio12_1,bio15_1,bio17_1,taxon,group,complex,dispStage,selfOut,dispersion,trophicLevel,maxSize
Microtus richardsoniE,-116.54,45.18,14,7268,226,-145,371,720,32,101,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.54,45.18,14,7268,226,-145,371,720,32,101,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.54,45.18,14,7268,226,-145,371,720,32,101,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.54,45.18,14,7268,226,-145,371,720,32,101,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.54,45.18,14,7268,226,-145,371,720,32,101,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.3692,48.4148,66,7502,268,-74,342,809,41,107,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.3692,48.4148,66,7502,268,-74,342,809,41,107,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-116.0063,47.8709,57,7349,263,-85,348,941,41,120,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-115.7236,47.5169,23,7505,239,-126,365,957,37,133,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-115.7236,47.5169,23,7505,239,-126,365,957,37,133,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-115.3652,46.0113,25,7358,242,-140,382,728,25,120,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.9833,50.5972,-17,7894,170,-195,365,652,25,129,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.8583,43.9153,13,8331,245,-177,422,478,32,76,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.8583,43.9153,13,8331,245,-177,422,478,32,76,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.8351,45.5815,8,7532,230,-164,394,602,20,115,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.66,49.96,-17,7629,169,-187,356,696,21,147,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.4926,44.4271,5,8092,232,-181,413,439,19,91,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.3628,43.6808,44,8500,273,-140,413,416,38,59,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.3628,43.6808,44,8500,273,-140,413,416,38,59,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.3628,43.6808,44,8500,273,-140,413,416,38,59,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-114.3628,43.6808,44,8500,273,-140,413,416,38,59,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.8156,48.6002,17,7574,216,-143,359,712,19,150,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.8156,48.6002,17,7574,216,-143,359,712,19,150,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.7185,48.6967,7,7477,202,-152,354,701,19,153,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.7185,48.6967,7,7477,202,-152,354,701,19,153,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.6501,48.7993,33,7795,233,-134,367,602,24,125,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.5798,48.8149,35,7812,235,-133,368,574,28,116,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.5798,48.8149,35,7812,235,-133,368,574,28,116,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.456,48.6551,-1,7422,191,-159,350,686,21,150,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.37,48.29,32,7754,232,-130,362,698,20,139,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.37,48.29,32,7754,232,-130,362,698,20,139,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.37,48.29,32,7754,232,-130,362,698,20,139,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.37,48.29,32,7754,232,-130,362,698,20,139,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.0951,43.9172,53,9618,296,-157,453,240,34,45,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-113.0951,43.9172,53,9618,296,-157,453,240,34,45,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-112.6855,44.365,23,8794,251,-164,415,334,34,61,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-112.43,45.83,23,7954,235,-146,381,421,39,62,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-112.3667,42.6892,40,8461,263,-130,393,440,17,84,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-112.2723,42.9016,53,8611,277,-121,398,375,17,72,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-112.2576,42.8714,61,8698,287,-114,401,357,18,67,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.9185,38.7632,71,8200,296,-121,417,269,19,55,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.836,44.9136,-18,8124,194,-187,381,651,16,137,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.836,44.9136,-18,8124,194,-187,381,651,16,137,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.836,44.9136,-18,8124,194,-187,381,651,16,137,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.836,44.9136,-18,8124,194,-187,381,651,16,137,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.668,38.6847,22,7617,224,-148,372,482,18,95,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.6539,38.6368,27,7681,231,-146,377,443,19,89,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.6257,41.9469,13,8102,227,-151,378,560,17,109,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.6007,42.3013,19,8263,236,-149,385,507,14,103,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5752,38.1952,39,7738,243,-139,382,375,27,71,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.5725,42.3292,9,8167,225,-156,381,540,14,110,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.554,38.1949,21,7489,218,-146,364,488,23,88,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.554,38.1949,21,7489,218,-146,364,488,23,88,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.125,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.125,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.125,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.125,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.125,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.125,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.13,6,7499,201,-153,354,617,17,122,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.48,39.12,8,7535,202,-153,355,606,17,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4696,39.3158,19,7847,219,-149,368,553,15,113,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4591,39.1419,14,7654,211,-150,361,567,16,113,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4591,39.1419,14,7654,211,-150,361,567,16,113,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4591,39.1419,14,7654,211,-150,361,567,16,113,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4591,39.1419,14,7654,211,-150,361,567,16,113,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4557,38.4642,20,7566,217,-147,364,489,21,92,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4557,38.4642,20,7566,217,-147,364,489,21,92,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4543,38.4594,20,7566,217,-147,364,489,21,92,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4543,38.4594,20,7566,217,-147,364,489,21,92,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4543,38.4594,20,7566,217,-147,364,489,21,92,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.4538,39.2989,12,7659,208,-151,359,596,16,119,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3499,38.1063,40,7780,239,-133,372,395,27,70,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3499,38.1063,40,7780,239,-133,372,395,27,70,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3499,38.1063,40,7780,239,-133,372,395,27,70,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3499,38.1063,40,7780,239,-133,372,395,27,70,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3499,38.1063,40,7780,239,-133,372,395,27,70,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3499,38.1063,40,7780,239,-133,372,395,27,70,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3416,38.0888,42,7790,241,-131,372,390,27,69,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3416,38.0888,42,7790,241,-131,372,390,27,69,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3416,38.0888,42,7790,241,-131,372,390,27,69,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.3398,38.1102,44,7842,245,-130,375,373,27,67,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.331,39.3255,27,8069,230,-146,376,490,14,100,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.24,44.66,7,9074,237,-181,418,664,22,123,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.24,44.66,7,9074,237,-181,418,664,22,123,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.17,40.63,48,8196,268,-131,399,494,16,92,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.1611,39.5375,37,8564,248,-147,395,418,12,88,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.1611,39.5375,37,8564,248,-147,395,418,12,88,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.1528,43.5721,34,8666,260,-146,406,484,17,104,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.1361,39.5347,31,8413,238,-149,387,451,12,94,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.1361,39.5347,31,8413,238,-149,387,451,12,94,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-111.106,44.1296,30,9016,262,-160,422,576,21,107,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-110.95,40.65,17,7869,219,-144,363,620,19,117,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
Microtus richardsoniE,-110.95,40.65,17,7869,219,-144,363,620,19,117,Mammal,NC,Microtus.richardsoni,juvenile,outcrosser,self,herbivore,25
